[01:31:18.601] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/aaa (target path: app0:aaa)
[01:31:18.601] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:18.601] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/aaa (target path: app0:aaa)
[01:31:18.601] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:18.601] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/aaa (target path: app0:aaa)
[01:31:18.601] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:18.602] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/aaa (target path: app0:aaa)
[01:31:18.602] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:18.604] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:18.653] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio.ici
[01:31:18.708] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:18.710] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio.ici
[01:31:18.733] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:18.755] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/kai_sin_vita.rio.Op/ゲームデータベース (target path: app0:kai_sin_vita.rio.Op/ゲームデータベース)
[01:31:18.755] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:18.756] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/kai_sin_vita.rio.Op/ゲームデータベース (target path: app0:kai_sin_vita.rio.Op/ゲームデータベース)
[01:31:18.756] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:18.756] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/kai_sin_vita.rio.Op/ゲームデータベース.Op/ゲーム進行度 (target path: app0:kai_sin_vita.rio.Op/ゲームデータベース.Op/ゲーム進行度)
[01:31:18.757] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:18.757] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/kai_sin_vita.rio.Op/プロジェクト設定 (target path: app0:kai_sin_vita.rio.Op/プロジェクト設定)
[01:31:18.757] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:18.757] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/kai_sin_vita.rio.Op/ゲームデータベース.Op/進行度２ (target path: app0:kai_sin_vita.rio.Op/ゲームデータベース.Op/進行度２)
[01:31:18.758] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:18.781] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/_ClsStgMan (target path: app0:_ClsStgMan)
[01:31:18.782] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:18.783] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/_ClsStgMan (target path: app0:_ClsStgMan)
