[06:15:05.631] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.647] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.665] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.682] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.698] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.715] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.732] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.750] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.767] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.783] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.793] |I| [export_sceIoOpen]: Opening file: app0:/rom/script.rom
[06:15:05.801] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.817] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.835] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.852] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.865] |W| [unimplemented_impl]: Unimplemented sceCommonDialogIsRunning import called.
[06:15:05.868] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.870] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
[06:15:05.886] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.886] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
[06:15:05.903] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.903] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
[06:15:05.920] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.920] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
[06:15:05.937] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.937] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
[06:15:05.953] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.954] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
